"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Jurong East","Jurong Port",1.30962828789,103.719711234,"JURONG POLYCLINIC",1.350189,103.730642,4.67096607423916
"Jurong East","Jurong Port",1.30962828789,103.719711234,"CLEMENTI POLYCLINIC",1.312991,103.765878,5.14576902568106
"Jurong East","Jurong Port",1.30962828789,103.719711234,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.74015641524998
"Jurong East","Jurong River",1.3194152167,103.728795093,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.41366648673602
"Jurong East","Jurong River",1.3194152167,103.728795093,"JURONG POLYCLINIC",1.350189,103.730642,3.42804230144222
"Jurong East","Jurong River",1.3194152167,103.728795093,"PIONEER POLYCLINIC",1.338732,103.700228,3.8338518654255
"Jurong East","Jurong River",1.3194152167,103.728795093,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.18377763124154
"Jurong East","Jurong River",1.3194152167,103.728795093,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.27667500850324
"Jurong East","Lakeside",1.3338391551,103.731754814,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.43162819130054
"Jurong East","Lakeside",1.3338391551,103.731754814,"JURONG POLYCLINIC",1.350189,103.730642,1.82222364637265
"Jurong East","Lakeside",1.3338391551,103.731754814,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,2.79545790515003
"Jurong East","Lakeside",1.3338391551,103.731754814,"PIONEER POLYCLINIC",1.338732,103.700228,3.54664647914561
"Jurong East","Lakeside",1.3338391551,103.731754814,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.44559523733314
"Jurong East","Penjuru Crescent",1.30385715486,103.74033082,"CLEMENTI POLYCLINIC",1.312991,103.765878,3.01612058463753
"Jurong East","Penjuru Crescent",1.30385715486,103.74033082,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.41540565245157
"Jurong East","Penjuru Crescent",1.30385715486,103.74033082,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,4.83979391237928
"Jurong East","Penjuru Crescent",1.30385715486,103.74033082,"JURONG POLYCLINIC",1.350189,103.730642,5.26324803491148
"Jurong East","Penjuru Crescent",1.30385715486,103.74033082,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.45640414786241
"Jurong East","Teban Gardens",1.31486094183,103.743155584,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.1644809414784
"Jurong East","Teban Gardens",1.31486094183,103.743155584,"CLEMENTI POLYCLINIC",1.312991,103.765878,2.53449656922433
"Jurong East","Teban Gardens",1.31486094183,103.743155584,"JURONG POLYCLINIC",1.350189,103.730642,4.16732831387375
"Jurong East","Teban Gardens",1.31486094183,103.743155584,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.19770784538163
"Jurong East","Teban Gardens",1.31486094183,103.743155584,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,4.97216320440634
"Jurong East","Toh Guan",1.33748667796,103.746106122,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0.39360734787561
"Jurong East","Toh Guan",1.33748667796,103.746106122,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,1.66256280927606
"Jurong East","Toh Guan",1.33748667796,103.746106122,"JURONG POLYCLINIC",1.350189,103.730642,2.2248894067312
"Jurong East","Toh Guan",1.33748667796,103.746106122,"CLEMENTI POLYCLINIC",1.312991,103.765878,3.50000279789886
"Jurong East","Toh Guan",1.33748667796,103.746106122,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.0331833315626
"Jurong East","Yuhua East",1.34041301708,103.738836668,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,0.938411941376621
"Jurong East","Yuhua East",1.34041301708,103.738836668,"JURONG POLYCLINIC",1.350189,103.730642,1.41827117569304
"Jurong East","Yuhua East",1.34041301708,103.738836668,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,1.72522028146555
"Jurong East","Yuhua East",1.34041301708,103.738836668,"CLEMENTI POLYCLINIC",1.312991,103.765878,4.28181133853451
"Jurong East","Yuhua East",1.34041301708,103.738836668,"PIONEER POLYCLINIC",1.338732,103.700228,4.29598314544994
"Jurong East","Yuhua West",1.34700992878,103.731972099,"JURONG POLYCLINIC",1.350189,103.730642,0.383173864597227
"Jurong East","Yuhua West",1.34700992878,103.731972099,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,1.97488519993844
"Jurong East","Yuhua West",1.34700992878,103.731972099,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.99629384595941
"Jurong East","Yuhua West",1.34700992878,103.731972099,"PIONEER POLYCLINIC",1.338732,103.700228,3.64688590562564
"Jurong East","Yuhua West",1.34700992878,103.731972099,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,4.52124961418364
"Jurong West","Boon Lay Place",1.34586370794,103.711148262,"PIONEER POLYCLINIC",1.338732,103.700228,1.45000887769071
"Jurong West","Boon Lay Place",1.34586370794,103.711148262,"JURONG POLYCLINIC",1.350189,103.730642,2.21973500454045
"Jurong West","Boon Lay Place",1.34586370794,103.711148262,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.93846220948342
"Jurong West","Boon Lay Place",1.34586370794,103.711148262,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.26276933220225
"Jurong West","Boon Lay Place",1.34586370794,103.711148262,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,6.09629950478386
"Jurong West","Chin Bee",1.33497839028,103.713197753,"PIONEER POLYCLINIC",1.338732,103.700228,1.50097713960419
"Jurong West","Chin Bee",1.33497839028,103.713197753,"JURONG POLYCLINIC",1.350189,103.730642,2.57314128566337
"Jurong West","Chin Bee",1.33497839028,103.713197753,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.49459892722779
"Jurong West","Chin Bee",1.33497839028,103.713197753,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.41218081020361
"Jurong West","Chin Bee",1.33497839028,103.713197753,"CLEMENTI POLYCLINIC",1.312991,103.765878,6.34607682477493
"Jurong West","Hong Kah",1.3498945126,103.721069576,"JURONG POLYCLINIC",1.350189,103.730642,1.0646132338523
"Jurong West","Hong Kah",1.3498945126,103.721069576,"PIONEER POLYCLINIC",1.338732,103.700228,2.62837594338108
"Jurong West","Hong Kah",1.3498945126,103.721069576,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.11218883879809
"Jurong West","Hong Kah",1.3498945126,103.721069576,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,3.14250092607353
"Jurong West","Hong Kah",1.3498945126,103.721069576,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,4.9909059792278
"Jurong West","Jurong West Central",1.34013951553,103.702098706,"PIONEER POLYCLINIC",1.338732,103.700228,0.260270454819886
"Jurong West","Jurong West Central",1.34013951553,103.702098706,"JURONG POLYCLINIC",1.350189,103.730642,3.36401461456833
"Jurong West","Jurong West Central",1.34013951553,103.702098706,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.77235525240597
"Jurong West","Jurong West Central",1.34013951553,103.702098706,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.37957857839944
"Jurong West","Jurong West Central",1.34013951553,103.702098706,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,7.27333127238217
"Jurong West","Kian Teck",1.33151190851,103.697903998,"PIONEER POLYCLINIC",1.338732,103.700228,0.843380894170103
"Jurong West","Kian Teck",1.33151190851,103.697903998,"JURONG POLYCLINIC",1.350189,103.730642,4.19018078020289
"Jurong West","Kian Teck",1.33151190851,103.697903998,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.2028971155865
"Jurong West","Kian Teck",1.33151190851,103.697903998,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,6.12390330399706
"Jurong West","Kian Teck",1.33151190851,103.697903998,"CLEMENTI POLYCLINIC",1.312991,103.765878,7.83196683592444
"Jurong West","Safti",1.33460322532,103.683172214,"PIONEER POLYCLINIC",1.338732,103.700228,1.95079233902117
"Jurong West","Safti",1.33460322532,103.683172214,"JURONG POLYCLINIC",1.350189,103.730642,5.5542508335311
"Jurong West","Safti",1.33460322532,103.683172214,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,6.83159585391794
"Jurong West","Safti",1.33460322532,103.683172214,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,7.57087265912685
"Jurong West","Safti",1.33460322532,103.683172214,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,9.32009213449893
"Jurong West","Taman Jurong",1.33451003801,103.721196983,"JURONG POLYCLINIC",1.350189,103.730642,2.03516863141701
"Jurong West","Taman Jurong",1.33451003801,103.721196983,"PIONEER POLYCLINIC",1.338732,103.700228,2.37781443034137
"Jurong West","Taman Jurong",1.33451003801,103.721196983,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.60461695559906
"Jurong West","Taman Jurong",1.33451003801,103.721196983,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,3.65879480629925
"Jurong West","Taman Jurong",1.33451003801,103.721196983,"CLEMENTI POLYCLINIC",1.312991,103.765878,5.51329160345136
"Jurong West","Wenya",1.35570380699,103.707101976,"PIONEER POLYCLINIC",1.338732,103.700228,2.03601420375712
"Jurong West","Wenya",1.35570380699,103.707101976,"JURONG POLYCLINIC",1.350189,103.730642,2.68769179563761
"Jurong West","Wenya",1.35570380699,103.707101976,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,4.67129744626728
"Jurong West","Wenya",1.35570380699,103.707101976,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.8041379254078
"Jurong West","Wenya",1.35570380699,103.707101976,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.81183408989423
"Jurong West","Yunnan",1.34455428242,103.694878698,"PIONEER POLYCLINIC",1.338732,103.700228,0.87906124736418
"Jurong West","Yunnan",1.34455428242,103.694878698,"JURONG POLYCLINIC",1.350189,103.730642,4.02466752075407
"Jurong West","Yunnan",1.34455428242,103.694878698,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.64711263983604
"Jurong West","Yunnan",1.34455428242,103.694878698,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,6.07265162114653
"Jurong West","Yunnan",1.34455428242,103.694878698,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,7.62204425046821
"Kallang","Bendemeer",1.32220227252,103.861856238,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0.671683764988349
"Kallang","Bendemeer",1.32220227252,103.861856238,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.43647116459243
"Kallang","Bendemeer",1.32220227252,103.861856238,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.78083390984213
"Kallang","Bendemeer",1.32220227252,103.861856238,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.08258424843499
"Kallang","Bendemeer",1.32220227252,103.861856238,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.83525180934357
"Kallang","Boon Keng",1.31488415692,103.872300577,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.49060601873057
"Kallang","Boon Keng",1.31488415692,103.872300577,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.74077100226179
"Kallang","Boon Keng",1.31488415692,103.872300577,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.66381900231378
"Kallang","Boon Keng",1.31488415692,103.872300577,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.8437617374308
"Kallang","Boon Keng",1.31488415692,103.872300577,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.03305333212676
"Kallang","Crawford",1.3007628619,103.863841179,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.86775755007206
"Kallang","Crawford",1.3007628619,103.863841179,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.16867169074783
"Kallang","Crawford",1.3007628619,103.863841179,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.05842169395488
"Kallang","Crawford",1.3007628619,103.863841179,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.33947171767388
"Kallang","Crawford",1.3007628619,103.863841179,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.58691328012182
"Kallang","Geylang Bahru",1.3216390137,103.870249655,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.35495071426972
"Kallang","Geylang Bahru",1.3216390137,103.870249655,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,1.90093852530956
"Kallang","Geylang Bahru",1.3216390137,103.870249655,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,1.92630813174651
"Kallang","Geylang Bahru",1.3216390137,103.870249655,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.71251782158962
"Kallang","Geylang Bahru",1.3216390137,103.870249655,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.84967952801498
"Kallang","Kallang Bahru",1.31407726328,103.865480279,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0.780103097953023
"Kallang","Kallang Bahru",1.31407726328,103.865480279,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.08139570808502
"Kallang","Kallang Bahru",1.31407726328,103.865480279,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,2.33599175303035
"Kallang","Kallang Bahru",1.31407726328,103.865480279,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.41458469494613
"Kallang","Kallang Bahru",1.31407726328,103.865480279,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.49478225551058
"Kallang","Kampong Bugis",1.30816412151,103.870502483,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.59968625904442
"Kallang","Kampong Bugis",1.30816412151,103.870502483,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.2533379572716
"Kallang","Kampong Bugis",1.30816412151,103.870502483,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,2.62113825165594
"Kallang","Kampong Bugis",1.30816412151,103.870502483,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,3.11984228089024
"Kallang","Kampong Bugis",1.30816412151,103.870502483,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,3.22661363443199
"Kallang","Kampong Java",1.31370664248,103.850314934,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,0.491576081400862
"Kallang","Kampong Java",1.31370664248,103.850314934,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.00557439550577
"Kallang","Kampong Java",1.31370664248,103.850314934,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,1.03111425767305
"Kallang","Kampong Java",1.31370664248,103.850314934,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.53503049571523
"Kallang","Kampong Java",1.31370664248,103.850314934,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.94940521828678
"Kallang","Lavender",1.31082161336,103.859146522,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,0.671435151791736
"Kallang","Lavender",1.31082161336,103.859146522,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,1.34344121066032
"Kallang","Lavender",1.31082161336,103.859146522,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,1.90101088027776
"Kallang","Lavender",1.31082161336,103.859146522,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,2.66589677121114
"Kallang","Lavender",1.31082161336,103.859146522,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.27121680876755
"Kallang","Tanjong Rhu",1.30059104578,103.875910706,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,2.46089087089106
"Kallang","Tanjong Rhu",1.30059104578,103.875910706,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,2.60582181086761
"Kallang","Tanjong Rhu",1.30059104578,103.875910706,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.39872790691859
"Kallang","Tanjong Rhu",1.30059104578,103.875910706,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,3.61805178591363
"Kallang","Tanjong Rhu",1.30059104578,103.875910706,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,4.07555045893525
"Lim Chu Kang","Lim Chu Kang",1.43064278529,103.719285508,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,6.31165552993805
"Lim Chu Kang","Lim Chu Kang",1.43064278529,103.719285508,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,6.48961459884767
"Lim Chu Kang","Lim Chu Kang",1.43064278529,103.719285508,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,7.0221920083966
"Lim Chu Kang","Lim Chu Kang",1.43064278529,103.719285508,"WOODLANDS HEALTH",1.425362,103.795606,8.50411261679111
"Lim Chu Kang","Lim Chu Kang",1.43064278529,103.719285508,"JURONG POLYCLINIC",1.350189,103.730642,9.03468565516869
"Mandai","Mandai East",1.42678141142,103.813003878,"WOODLANDS HEALTH",1.425362,103.795606,1.94038624264597
"Mandai","Mandai East",1.42678141142,103.813003878,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,2.55332061056731
"Mandai","Mandai East",1.42678141142,103.813003878,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,2.61808885745785
"Mandai","Mandai East",1.42678141142,103.813003878,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,2.94814731458484
"Mandai","Mandai East",1.42678141142,103.813003878,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,3.0515506404807
"Mandai","Mandai Estate",1.42656167552,103.825075778,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,1.37813419263125
"Mandai","Mandai Estate",1.42656167552,103.825075778,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,1.6112486951852
"Mandai","Mandai Estate",1.42656167552,103.825075778,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,1.73869538539501
"Mandai","Mandai Estate",1.42656167552,103.825075778,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,2.40829984379101
"Mandai","Mandai Estate",1.42656167552,103.825075778,"WOODLANDS HEALTH",1.425362,103.795606,3.27858994437078
"Mandai","Mandai West",1.41831686396,103.784337179,"WOODLANDS HEALTH",1.425362,103.795606,1.4774374263493
"Mandai","Mandai West",1.41831686396,103.784337179,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,1.68608075823119
"Mandai","Mandai West",1.41831686396,103.784337179,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,4.69023075158937
"Mandai","Mandai West",1.41831686396,103.784337179,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,5.3712395941455
"Mandai","Mandai West",1.41831686396,103.784337179,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,5.42378623217386
"Marina East","Marina East",1.28851730739,103.87235163,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,3.48168462547504
"Marina East","Marina East",1.28851730739,103.87235163,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.7409132505924
"Marina East","Marina East",1.28851730739,103.87235163,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,3.80983607353947
"Marina East","Marina East",1.28851730739,103.87235163,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,3.83266058669376
"Marina East","Marina East",1.28851730739,103.87235163,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,4.08682189690196
"Marina South","Marina South",1.28053129898,103.865628533,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,2.94305884603515
"Marina South","Marina South",1.28053129898,103.865628533,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,3.22076382672644
"Marina South","Marina South",1.28053129898,103.865628533,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,3.93983979877926
"Marina South","Marina South",1.28053129898,103.865628533,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,4.10535926798135
"Marina South","Marina South",1.28053129898,103.865628533,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,4.96477939336866
"Marine Parade","East Coast",1.29969127134,103.908675268,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,0.326603940566344
